,true_distrib,alter_distrib,method,sign_level,wasserstein_p,wasserstein_order,mc_loops,n_signature,n_test,topo_min,topo_mean,topo_max,topo_quantile,ks,ks_d
0,N01xN01xN01,N01xN01xN01,mergegram,0.05,1,1,250,750,750,0.936,0.944,0.94,0.956,0.048,"[0.07306496421669095, 0.10610135273897886, 0.09669574175033485, 0.0884238486056026, 0.09022172874667839, 0.11614608129479331, 0.08497786341552455, 0.08640359974342338, 0.08260991528842224, 0.08273770876190223, 0.0926241955859658, 0.08987889687313733, 0.07336737364627188, 0.052310383677053096, 0.07775975587818695, 0.09716568999784814, 0.05573938648072663, 0.12542325366257295, 0.11951449732323682, 0.06322005883516793, 0.09670822055355577, 0.08387964631618239, 0.1434973884871344, 0.05533638750328934, 0.06893174965053794, 0.07852918016151558, 0.0873714684880863, 0.10245784970659688, 0.0880245839420247, 0.0884120192845711, 0.09390246813367747, 0.07883877749474419, 0.07107461790225633, 0.10528291654821409, 0.0862035638052272, 0.07569925771264435, 0.0979225773178039, 0.11767572059552328, 0.09291533507901462, 0.11636749736852181, 0.09717573926991357, 0.07734281861012587, 0.09799930536513507, 0.07147616181915137, 0.10499520349956515, 0.0726698249857739, 0.06602619275840566, 0.08242070173525584, 0.07381252074272271, 0.10577428329022065, 0.11976229611751948, 0.07054240558218122, 0.11272724332441225, 0.08345275909253344, 0.08032225956166067, 0.10590111185480983, 0.09400379814455789, 0.0682117095468909, 0.10607432655561788, 0.11244604069499803, 0.06260487107040669, 0.06825698808618932, 0.07176571012256405, 0.0756046664257658, 0.06440479668226409, 0.09710484791874363, 0.0972761399339383, 0.09296428093013298, 0.055241078355293904, 0.08258300923768902, 0.11458737852556061, 0.0787588638239371, 0.10528379177734049, 0.09304130122854937, 0.09478474247802265, 0.07314295658296865, 0.12580156318190594, 0.09756928644465801, 0.108115149825175, 0.08017298412272156, 0.09675646459096693, 0.09892824721347393, 0.11376107745997593, 0.10259386091368039, 0.08974661790514249, 0.09024605131249086, 0.09142200401348935, 0.08106177118932256, 0.07792651994121691, 0.08790881493043146, 0.10911165198055123, 0.07897615059294849, 0.08886655705822899, 0.08759541521021774, 0.09277605176279341, 0.07486283128165772, 0.10223222438660146, 0.1109483767362946, 0.12252186793838449, 0.11380386745696469, 0.10607421693422875, 0.07105370209780215, 0.05972502863293205, 0.07891332242529295, 0.06968933507692332, 0.0699441581154554, 0.08323063637221031, 0.08842843663038463, 0.07680716405813987, 0.07213423694148297, 0.08321401611763618, 0.07521114912981208, 0.07205231563348846, 0.0992111908652652, 0.09809614532499655, 0.08436231757048265, 0.07694660548476817, 0.10122332251220245, 0.07380461499995494, 0.06270962211258901, 0.09642152028739098, 0.08152167469280808, 0.08738088798206495, 0.09661095873854275, 0.08126686227248509, 0.07538651955718978, 0.09192955294217164, 0.09845788735142275, 0.0880700581510242, 0.05841972385714139, 0.09679692935519954, 0.09917070775247117, 0.11421117437583117, 0.07702182275635772, 0.11153554859265108, 0.09358814633983506, 0.08926825618421674, 0.1548565937849678, 0.09841538679612677, 0.1022023082184228, 0.08787587703623201, 0.10658504588049836, 0.08384619108733907, 0.06750374995200581, 0.07147311388041955, 0.08230203552371607, 0.08153315289585, 0.10791583379032571, 0.0797731257950384, 0.07720348269267185, 0.06996442519879742, 0.0885426637858332, 0.09563747682224658, 0.0910625706482433, 0.09875608394114155, 0.12750883675285285, 0.07156453300594873, 0.09723155461642585, 0.06753432992268088, 0.09638850495071027, 0.11382498487136267, 0.10433853458838871, 0.0724818886625117, 0.0777799718168265, 0.08062531963714031, 0.06896247853256293, 0.13060246397363545, 0.07624937460331732, 0.09027284332111252, 0.07014489949150082, 0.08376651120663303, 0.06939538344353494, 0.06747092018765066, 0.08765954168243573, 0.1280723471494674, 0.08313019867762042, 0.08594254473668272, 0.09687403500872199, 0.06819865488626028, 0.08350994510329374, 0.06432717939423427, 0.10260367020464689, 0.08517188312610663, 0.09981672691121651, 0.07180002582150066, 0.08572560725889977, 0.12950337911333543, 0.07340056503073045, 0.0903227690367232, 0.1161556482763127, 0.08292053726695409, 0.073293034735541, 0.0760888540643001, 0.09600930843186928, 0.07796185075050382, 0.10688713539531136, 0.08478571101898835, 0.07200340937642913, 0.09071019351331111, 0.09665835733007966, 0.062362814962574675, 0.12237218132148908, 0.1080987159670051, 0.09209347539993135, 0.0827631287847812, 0.11576999007970412, 0.08659037463446961, 0.07713344867147506, 0.13287608711423643, 0.1047019588934634, 0.07256283117640006, 0.08942856336358879, 0.08578469050062276, 0.08486420731302019, 0.08497283873223166, 0.0669780727986829, 0.06680902445783676, 0.10299609003068733, 0.12044758946827977, 0.07246253608038122, 0.07770041742504363, 0.07290736342120319, 0.07631048576880878, 0.0705928048889572, 0.08340992948343412, 0.08661582201041884, 0.1086976746999842, 0.07555180667355355, 0.08928061297858036, 0.08168980356039107, 0.1053321378254331, 0.08844155298128126, 0.10071422138519268, 0.09590200118101855, 0.07020444612526544, 0.07642992291445314, 0.08282555734623148, 0.10833333888556324, 0.08025913271556762, 0.09651747648690095, 0.06771580752218997, 0.08717464224219978, 0.08021427542859655, 0.08556111041871817, 0.11006722267381353, 0.09487279202388427, 0.10149860818176315, 0.08646535361302865, 0.09306827788452404, 0.09712861766067915]"
1,N01xN01xN01,T3xT3xT3,mergegram,0.05,1,1,250,750,750,0.0,0.0,0.0,0.0,0.0,"[0.16751298384416347, 0.17028465481790434, 0.1555305928368591, 0.12452905495706568, 0.12900563658973999, 0.15772997945060518, 0.15503932731119674, 0.13641886068078402, 0.19544988398679242, 0.15050716901517647, 0.12956322441080426, 0.133297336699429, 0.1664750736090594, 0.1835389306788321, 0.18737896410697452, 0.13914551914041562, 0.1281031256111566, 0.13100085708747694, 0.14069833878221438, 0.14632659486478644, 0.1714699143786842, 0.15561613165324473, 0.13881963874457692, 0.15600253450222012, 0.1399028047696066, 0.160048088926586, 0.1598658235869539, 0.12117553836066319, 0.1881408716854195, 0.18527966793740974, 0.1300046953815861, 0.16062329243921347, 0.1355030658265013, 0.17224960890073837, 0.12899248555548215, 0.1743727402720734, 0.2036786833237001, 0.15329154639897746, 0.15488962022579633, 0.11546139035621328, 0.19106822949714286, 0.15832514747408954, 0.13658606921284566, 0.11961919559006362, 0.1843398158675058, 0.17254902839495556, 0.12111291728358531, 0.13718885266360498, 0.13135005389579724, 0.15575781894184965, 0.15543741144722678, 0.16116598641739655, 0.1807847055160926, 0.15407772289930577, 0.15270013381152114, 0.16666181290515303, 0.17257677722215248, 0.17846285943354268, 0.15439204530746153, 0.1710231589667388, 0.1323301948770193, 0.14773349043998896, 0.12931227890971891, 0.19732800259221794, 0.15361736136131154, 0.16202106430009688, 0.1456988527959837, 0.14791216295424747, 0.13365291376243021, 0.15525779696064612, 0.15594333089965118, 0.15857103472967582, 0.15068820039465147, 0.1374908688093558, 0.1561626905110335, 0.1387128225783818, 0.16409526534929864, 0.13784059241332736, 0.12249150759386251, 0.1851849952345888, 0.1587888909772005, 0.17022053621399913, 0.1523471186723765, 0.16621578703737117, 0.12387460354380209, 0.1643376766520558, 0.16273599988686127, 0.18020335475865557, 0.17492632124695007, 0.15550686386571955, 0.19675326994652786, 0.11596928813712892, 0.12722511325034547, 0.12135926454995916, 0.1380744980579448, 0.13777203339952732, 0.15312589030299262, 0.1880141410984777, 0.12451741529646954, 0.14581005412824288, 0.1966276960979474, 0.15709267035687846, 0.12162695099013077, 0.18518722552940003, 0.16020203546761969, 0.1689641930156094, 0.16650757643912273, 0.1685383928727825, 0.15495103602866656, 0.11934127176161691, 0.17372688464213176, 0.1226224164658184, 0.1815217362193271, 0.1763548047024185, 0.14912730826859, 0.14503742814472687, 0.15607562721592072, 0.16261331375102794, 0.12564620841382002, 0.14753001741195004, 0.15365168137895424, 0.12521158055567794, 0.16283045388899542, 0.15830399950098817, 0.17971215865407653, 0.13831334037729603, 0.17995078727127878, 0.12884727285830655, 0.12263735631975364, 0.17744640068825734, 0.15491103974489728, 0.17152177191485196, 0.19263162085122365, 0.1773324443470684, 0.14244277469436173, 0.14383749750190378, 0.1449946796862488, 0.12576826442736166, 0.20636706800564075, 0.13288143791847395, 0.1422150680564419, 0.16458781290055075, 0.13741037828648417, 0.1684994590483102, 0.1263622208334504, 0.1789162141638928, 0.18274261151575777, 0.16459986356764778, 0.1322230076279649, 0.14438904092272709, 0.13524285126229885, 0.13754845125041615, 0.10764984281275847, 0.12783362989257185, 0.16589360589539692, 0.1211442891924952, 0.15214165669208424, 0.15790662239360753, 0.17031818359502526, 0.14703086755028583, 0.12557018577855494, 0.15755264922770307, 0.15739472506553204, 0.14745135202052928, 0.13743552286410765, 0.16428957943596978, 0.17208148741947182, 0.16459420120245805, 0.15830098477601984, 0.16011544777416337, 0.14601978046607045, 0.14711226312550774, 0.1398737063191029, 0.18239686701741076, 0.14756971597715096, 0.15685954251897427, 0.16547098669343807, 0.1289443900617107, 0.15170534637307498, 0.11396885755414676, 0.13233072996166728, 0.13006120532072418, 0.1292640544839776, 0.15479781792838943, 0.16649423597763913, 0.17010350369661809, 0.18174707455995975, 0.16484251977735787, 0.17498291905446606, 0.1162314447571956, 0.16145605967369492, 0.14425842485687557, 0.14098093696957914, 0.16026494550178427, 0.1607397226808378, 0.15782423812326274, 0.12720944700415748, 0.1612939138007149, 0.1483026232041459, 0.1931190371371161, 0.1318654158454779, 0.1363388881788774, 0.18761481830433513, 0.1703760544451538, 0.14420799418643404, 0.11909150255272416, 0.13506484431338706, 0.16366319657210837, 0.14663096236437612, 0.19013003098425352, 0.1455768067255514, 0.15294439839808482, 0.1301086518213338, 0.15335020712699998, 0.14586359909663926, 0.19234282984574647, 0.0971622448525597, 0.14392714533382656, 0.1796839305564073, 0.17563118806270006, 0.16645418928163258, 0.17424845072585482, 0.11965991667868492, 0.18212992897684221, 0.17207147963778013, 0.1681927738248541, 0.15743276402039375, 0.14822128338160323, 0.1286574565081161, 0.15554157899091858, 0.15550708346525155, 0.14033029807657216, 0.16677592791469698, 0.1671734449056257, 0.13443801524792315, 0.1907483957136027, 0.17607041159731063, 0.15183666449025168, 0.17390192016513972, 0.10997659370110002, 0.13854018271979252, 0.11460295914097907, 0.16987571772951515, 0.12557242849528594, 0.1440403123293974, 0.12676640206987388, 0.15386504886216823, 0.1431067419858667, 0.18003338721379247, 0.1692403448979679]"
2,N01xN01xN01,T5xT5xT5,mergegram,0.05,1,1,250,750,750,0.0,0.0,0.0,0.0,0.0,"[0.10711393142335457, 0.11872901748395137, 0.12656770751200785, 0.13229427201779653, 0.12320081133623806, 0.15020295950576912, 0.1338504177969777, 0.11827925219867408, 0.11042182065792161, 0.10247281860727298, 0.1192780036117933, 0.07589469319452041, 0.13837257576239587, 0.1476910019244999, 0.13217639093160016, 0.130384958462626, 0.12348256473678809, 0.09891777750480069, 0.07824441889166789, 0.09939256765922844, 0.09402695915200127, 0.12719287436998628, 0.11563032963192371, 0.1142562100004923, 0.14259389565587044, 0.12393135529166077, 0.09661453993217148, 0.08961915240783536, 0.12729830921671337, 0.07665765467552627, 0.11538966219975255, 0.1300825960741716, 0.11554625408935204, 0.10519135157826431, 0.109217802855469, 0.13645128855236222, 0.10224904866778539, 0.12930775098192082, 0.081190514277941, 0.13402905444270374, 0.11399929996584246, 0.11554316895115202, 0.13361033685143964, 0.15807172755370658, 0.12688932843806966, 0.1186478913232164, 0.11649349316510671, 0.11153785128141036, 0.1156709225346294, 0.10521818161126029, 0.1373672155617066, 0.14950677513579802, 0.07278218003592274, 0.10966009805434052, 0.10169707240183196, 0.12796420563858213, 0.13143667209809984, 0.10353283024579296, 0.11326480198421746, 0.15016138022766212, 0.13063069975094266, 0.14088171129421123, 0.13065531050525514, 0.1291001881196309, 0.14064901769749993, 0.1107271147826574, 0.09475121814792253, 0.1449191710666432, 0.09585454830256299, 0.08321648149414262, 0.09728025774113858, 0.12992272108001307, 0.10129510097628358, 0.09501433533912174, 0.1446933607422679, 0.11746415753306272, 0.10974615221719031, 0.12514167788268105, 0.10400400693172296, 0.16213201287481427, 0.10168808808583646, 0.11592881605236416, 0.1855445580718572, 0.09992950881949697, 0.12193696246564212, 0.12403954436736486, 0.1488908265285246, 0.09154117067400502, 0.13393311944229558, 0.13606873086301552, 0.14538093115091155, 0.13014579957612238, 0.1525887764088273, 0.10248806392197052, 0.11393077286979847, 0.13334865446725508, 0.10106028469392503, 0.14565520687025613, 0.136355408120172, 0.11956508358346135, 0.08975917200739658, 0.13898287641826568, 0.11817800593954364, 0.11972914676003127, 0.12360319357258531, 0.11856028707563704, 0.09951339804171422, 0.1186958525118319, 0.11429230923203637, 0.11656436894636635, 0.12099836488759935, 0.0976056881371325, 0.11230158584826411, 0.12955390038574477, 0.08923670541846118, 0.07051499899302249, 0.14818121658637173, 0.12211774185600477, 0.1564449832696292, 0.13067964223307849, 0.13347444313497026, 0.13626941236080437, 0.1905901118393999, 0.10285221889323015, 0.1304448796914468, 0.10518592740468746, 0.09042575485052695, 0.13087514508437925, 0.12106678834886997, 0.12542906415076194, 0.10493512467256294, 0.11943912429113618, 0.1494617525006201, 0.16363873020681086, 0.1125020962261532, 0.15368725458002563, 0.13506404187846754, 0.08536805618950616, 0.08826405191075665, 0.09176049856063517, 0.12518618869330822, 0.10203231313582761, 0.14141100249755367, 0.1090836817681588, 0.08999207924233421, 0.09322077167051118, 0.13282792215380596, 0.1419227522517469, 0.08395884820163285, 0.1073479310256672, 0.10562669303562366, 0.13767199929519852, 0.128449340568554, 0.09898358627794612, 0.1281299490271497, 0.13971081369521376, 0.12141591370121674, 0.08122981510504257, 0.123802531647901, 0.10331162641583158, 0.11937217269230582, 0.11111519879813703, 0.1494284392046642, 0.08936306566152374, 0.11291777998421915, 0.11205302514622195, 0.09869435314929487, 0.10975754824368589, 0.0987618935224085, 0.132746768849625, 0.13177422304817588, 0.12405012876936405, 0.10982192030143101, 0.18011699624387278, 0.15823938167976015, 0.1314588569499071, 0.17424299286990896, 0.13267611769778198, 0.15766000326280216, 0.11651979425505166, 0.14240910881575697, 0.08385913675918477, 0.11370630688290073, 0.10644596907997472, 0.11285941026474822, 0.125953325960512, 0.11218672828757581, 0.09104234959043983, 0.14706439956593015, 0.09648592300060704, 0.08549822314381478, 0.10262773354239133, 0.12394212130783067, 0.12248041885550065, 0.13744761634948932, 0.11615340352930842, 0.1376968310487734, 0.10381142985344893, 0.12205770674915561, 0.135263673429167, 0.16708839763750527, 0.125274068759351, 0.11131121099602181, 0.0777619549588005, 0.09780460215619591, 0.13106871006191623, 0.1080353511107508, 0.08147525432175107, 0.11266169368473322, 0.13376278378716944, 0.1270678077364953, 0.10170163434508905, 0.09631522720171098, 0.15427047851387038, 0.15874373980819056, 0.10886958101038802, 0.1203267367274945, 0.10513405071252285, 0.11551229939360541, 0.14537823389038596, 0.09349403492386826, 0.09714066715563724, 0.10024287930679604, 0.1446788140153784, 0.13901316617950282, 0.09760655204897845, 0.12822314010701508, 0.11099400953746857, 0.11333084878877386, 0.11299732092864989, 0.11626376519604187, 0.12166219582988269, 0.10138918959666787, 0.1271087200515998, 0.1395907835960447, 0.15559550511064613, 0.095945757124477, 0.12448294818358319, 0.14426000759740454, 0.0980573883398963, 0.10384647312760975, 0.1026427974211146, 0.13861828395971015, 0.13555830361158072, 0.10834801866764121, 0.1419669489501325, 0.09671293423938021, 0.11537217571895775, 0.1386608423452853, 0.14795398719671227]"
3,N01xN01xN01,T10xT10xT10,mergegram,0.05,1,1,250,750,750,0.104,0.108,0.068,0.124,0.008,"[0.10484314513938708, 0.10322801933465858, 0.09278736728896408, 0.0915833327886798, 0.14026412902821606, 0.10867603652413094, 0.12001991601513262, 0.0678658331985385, 0.09452709966278966, 0.11884411184267929, 0.09304437705835977, 0.07591969447983787, 0.10044468155515446, 0.11071543516370752, 0.07884315837171951, 0.08164429903267306, 0.10108046765310519, 0.07835744794406108, 0.10629942404265016, 0.11910114316292353, 0.103908242865073, 0.0989550593995781, 0.1360945168382559, 0.1016271208003286, 0.07551692000639637, 0.05611386327625428, 0.07233605523030795, 0.07975602230581796, 0.09453509598309018, 0.09218302668706813, 0.1265483633740211, 0.1434381751177054, 0.11651448495990036, 0.08751541304738947, 0.08614697650671399, 0.11292051982109463, 0.07182275011578848, 0.07377075171941705, 0.0866513437001381, 0.1255503475792496, 0.10119390558352159, 0.08247439984375182, 0.11285575682955606, 0.07223223717714466, 0.12156612792402605, 0.06841834951213271, 0.09697377727976642, 0.08920716853708, 0.12801979142017106, 0.08500286061685236, 0.07859568249970633, 0.06867441427656507, 0.10263217324160001, 0.09813073181870441, 0.10192635926217392, 0.07178866471306417, 0.08962888235718786, 0.09236460230959731, 0.12414639165419405, 0.07294124285176523, 0.1003422415928179, 0.07910951163849844, 0.10071463301414463, 0.11671147189649689, 0.11410978469347655, 0.09252937314333198, 0.07244262523098133, 0.08059132719470485, 0.10247248926129571, 0.098220347848203, 0.0679562022032843, 0.10974052412474145, 0.12472949090807728, 0.12462840050857399, 0.09285490738773572, 0.11035871774764228, 0.11695497261102056, 0.07454301184550438, 0.1112191031817189, 0.11254381202782987, 0.06706826211852107, 0.11728193735743214, 0.10437692064377646, 0.08309769801323441, 0.11416393289662113, 0.09205945584118402, 0.09361530574876309, 0.12548169452740304, 0.12236663176773632, 0.07670362663474334, 0.09422606096669672, 0.11998586697446861, 0.07962096866370788, 0.13261090046735258, 0.08522208630853595, 0.1185433159627397, 0.07649270168728184, 0.11270573659543426, 0.10421268207342105, 0.07513606621181768, 0.07144630545403674, 0.09997859131387232, 0.10421230896782646, 0.07446908852030198, 0.08703989695146497, 0.09514557731193746, 0.08184511057636357, 0.1261316933208172, 0.11447398360424454, 0.08826555482816817, 0.09351478818430714, 0.07399951376892538, 0.08874476357200523, 0.07671128841466124, 0.09267461871593147, 0.11972452282458645, 0.16406994081818127, 0.10061489537300083, 0.1042426282540414, 0.10006418346344043, 0.14708770180502884, 0.06477700472821607, 0.09280492185907385, 0.07981903364862752, 0.11960716328361187, 0.11497629978091067, 0.11002946760293175, 0.08671258413132765, 0.10412662968484127, 0.07447358296860146, 0.08204888235988098, 0.14036358661712867, 0.09843694540873482, 0.07834828895108609, 0.10132767421961103, 0.09124557705565439, 0.08269010610952265, 0.13041813951100217, 0.09767850577449322, 0.08259697663674209, 0.09429336553105105, 0.08252755003891837, 0.05776135727873169, 0.1516419904091325, 0.0832390305691123, 0.12449409912492249, 0.11578878937201698, 0.10793071095995521, 0.06490704817424095, 0.08080656854384094, 0.09162646408084224, 0.09022586154389922, 0.09322455354046477, 0.15465471339101894, 0.09472055586822264, 0.07387026409277259, 0.10814833661175938, 0.1088728735990313, 0.08522962502056863, 0.08935034873434328, 0.09823362192518098, 0.07993359682654294, 0.10347786092333328, 0.118834208336625, 0.1066750380504467, 0.10538025270228901, 0.08221721765858142, 0.10137286865901651, 0.11824267639711877, 0.07739149980630794, 0.1079581502950987, 0.08779922628236891, 0.12135373440947417, 0.07105185742266196, 0.08677826256914245, 0.08840675343033944, 0.10346896642040937, 0.10531302368628415, 0.10132166890672806, 0.07485238280753678, 0.09856870605958779, 0.09795134299112579, 0.09716764202317768, 0.1332313725025931, 0.06477602657810622, 0.10747651378793976, 0.10071173412414602, 0.12375115199316478, 0.09109301547830218, 0.10980522409545157, 0.10135921218516442, 0.10576558656139817, 0.09159595703174445, 0.07962411075851272, 0.1066095762905237, 0.0913823937195497, 0.09264137746520845, 0.1034574232633256, 0.09187216160435474, 0.09719985386818708, 0.10255530304431659, 0.0975768990569702, 0.06873716631243737, 0.10576454183319822, 0.09307188677898193, 0.11175744248180142, 0.08372927224907631, 0.1384700785627092, 0.12077117260747167, 0.10145441407545608, 0.10013799982241872, 0.11419332754028677, 0.08541537614039324, 0.07044335270121316, 0.12371583192229985, 0.09649697624552606, 0.09863633272407993, 0.09445902755014923, 0.11760694421111775, 0.10063418969340893, 0.1264890566793183, 0.10698216986971837, 0.10881982350686792, 0.08780693346482132, 0.09466948458538954, 0.08481555096442339, 0.10445636276162476, 0.07071225751323185, 0.09696617857500522, 0.12262368933228485, 0.09220537563563869, 0.08278991684548592, 0.13680474688440797, 0.09040106679965729, 0.12501170641427994, 0.11092258435028968, 0.10192048216397209, 0.12379477838641961, 0.08409711164452816, 0.11319965357125855, 0.10729165840292176, 0.12883240609184576, 0.12839600900884462, 0.09080972116660024, 0.10224743082094345, 0.10331302076051257, 0.0918726363765241, 0.07700545188042957, 0.13764863388019044, 0.09226381552612323]"
4,N01xN01xN01,LogisticxLogisticxLogistic,mergegram,0.05,1,1,250,750,750,0.0,0.0,0.0,0.0,0.0,"[0.26014597715904775, 0.31891107522727286, 0.29536106319195693, 0.28198911430862406, 0.32485609470139776, 0.26587118165072854, 0.3066503646850105, 0.30554181776706935, 0.28316196685992107, 0.28992103229038957, 0.2956619258284853, 0.32284939643824123, 0.30497783889013125, 0.3151010468389641, 0.2921862153702972, 0.2873451584444821, 0.2954008028468574, 0.3208076934758335, 0.280223476400694, 0.2828637002784633, 0.3042671470212146, 0.3060566417517891, 0.2796970533018198, 0.2617941643384355, 0.3242718282156243, 0.32782403187080034, 0.2891615941316197, 0.3271754363384005, 0.3155356451709256, 0.28375607293829136, 0.27598611471093804, 0.2874236885791033, 0.3136887936316268, 0.27598288441318314, 0.283737567777095, 0.30419870989665454, 0.2923121163364637, 0.31547124667482224, 0.28932335850369084, 0.2870985545566529, 0.29851994054357367, 0.24512933806750892, 0.2827208349276018, 0.32636945669381867, 0.2680239055686331, 0.27819732514148554, 0.312814386495085, 0.27865447700087265, 0.2711055999493135, 0.3028315761528868, 0.2758316618099437, 0.28876680458172077, 0.32452638476653306, 0.2738736317182545, 0.2616711922715047, 0.312649202133384, 0.25571087921565105, 0.3161849153542755, 0.2833289361065119, 0.27919800983254306, 0.31160026510744454, 0.2526097807538492, 0.3644014013218433, 0.3174395368903621, 0.3002614747670957, 0.28780827177185037, 0.2597847298498377, 0.2623095383351168, 0.30905910086042343, 0.29703973231358116, 0.2732921513073686, 0.3012735960236007, 0.2944145437030232, 0.2750607257120047, 0.3415487390223191, 0.31364193262554835, 0.30177655402459935, 0.3067781699116715, 0.30680836449392423, 0.31987097336624104, 0.27689957821672284, 0.2809747244251039, 0.27045385020600987, 0.30170569205498177, 0.2811514985266439, 0.2854146315860103, 0.31036977587667636, 0.26844431952690495, 0.2746874829849677, 0.23454100889410612, 0.3141185525065057, 0.31723253330432694, 0.28438707050180256, 0.3030856745349484, 0.266739577573858, 0.3101971207641342, 0.2746893191473033, 0.2933010384884907, 0.26143721461649383, 0.30583556542851886, 0.31096784325738813, 0.3217326499095452, 0.32773725354551186, 0.280892432094329, 0.3270548694436866, 0.25903767990251847, 0.30876646474989455, 0.32012266283697133, 0.28394962704361937, 0.28481981451916294, 0.3113463100583407, 0.3227691308518843, 0.2963652594094537, 0.2872413347540501, 0.26841516047156067, 0.3225804130411569, 0.32217905689548787, 0.29830895503406907, 0.2692677106489644, 0.23430214716241388, 0.2794500174088175, 0.3135259841353175, 0.310863154968964, 0.29385876448717135, 0.3545981126058346, 0.24554249165882963, 0.3364604884147556, 0.31419206070526096, 0.26273152039510594, 0.2701174809424264, 0.29765869875615536, 0.3103950058234419, 0.2933361154847165, 0.26344243998854566, 0.3248952334069597, 0.31422221053938915, 0.3123668517143373, 0.30277759528944115, 0.32359944798810536, 0.34264461402175755, 0.28818732303424327, 0.3042249323714409, 0.29460333490669255, 0.3072637378874744, 0.28530015006195975, 0.28505438771578645, 0.30004513500192964, 0.2862084340191611, 0.27178876379176065, 0.2824159204707284, 0.3126288692263025, 0.3347738176367801, 0.24502894185810797, 0.2631556457856735, 0.2851924164040597, 0.2895834167215774, 0.24025969046392504, 0.287578320386645, 0.28813313654553774, 0.30342283916927837, 0.31192265867229263, 0.3345304204811224, 0.26363901689558045, 0.27718978001555816, 0.2891499907910293, 0.28916718777007333, 0.29539628380177785, 0.2786398197854669, 0.31579783486373253, 0.27971265395913536, 0.30176813507414935, 0.3448659487796605, 0.2948366995600016, 0.3118374453044177, 0.32158622124377967, 0.31058654218382253, 0.30425093983543, 0.341170020142689, 0.29479105278496687, 0.3265662030116905, 0.28861533147334295, 0.2520745934320572, 0.28478307615465004, 0.2983232577143152, 0.30633590967429947, 0.31695557687652465, 0.28575502062034674, 0.27672441417067206, 0.30703479078873785, 0.3192910411745763, 0.2577581816128338, 0.32675523209695473, 0.2849820380783824, 0.27383365404057347, 0.32471746952604685, 0.3182147776703867, 0.2785762176003329, 0.34191961707552165, 0.2828388144801357, 0.2885812534053559, 0.3127388843142038, 0.3121706705459164, 0.24516388063182148, 0.2894027930089327, 0.32613029443674657, 0.311519793326684, 0.301847196407835, 0.31159036889908875, 0.28160726669806435, 0.28716491928615584, 0.3297502354387929, 0.27486800477559203, 0.31488352532128916, 0.30641894687389004, 0.3237489005769669, 0.2983536375780368, 0.29740472081804703, 0.2786522378679258, 0.3236456110509779, 0.317596646418116, 0.29619937924559886, 0.2654939143681293, 0.29331091996055936, 0.2935603468813536, 0.2636707185745728, 0.2860875671332974, 0.2645463336543865, 0.33107576090222157, 0.29165736549899857, 0.30519477015897944, 0.3180723176730435, 0.32039269303625406, 0.30384186219973974, 0.29230037162961875, 0.3082098477923155, 0.24924897583777295, 0.32231798230660086, 0.2797432549960205, 0.33858461847931065, 0.32534963825597124, 0.30243167253915504, 0.27292593391863224, 0.3292985834412151, 0.2877609136768038, 0.33642764990993057, 0.29994713299304954, 0.3033992320818649, 0.29539438013059705, 0.24081338078990971, 0.2863553608191986]"
