,true_distrib,alter_distrib,method,sign_level,wasserstein_p,wasserstein_order,mc_loops,n_signature,n_test,topo_min,topo_mean,topo_max,topo_quantile,ks,ks_d
12,T3xT3xT3xT3xT3,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.52,0.9333333333333333,0.996,0.9453333333333334,[],[]
13,T3xT3xT3xT3xT3,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.7013333333333334,0.94,0.996,0.9453333333333334,[],[]
14,T3xT3xT3xT3xT3,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.644,0.936,0.996,0.9453333333333334,[],[]
15,T3xT3xT3xT3xT3,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.4,0.9306666666666666,0.996,0.944,[],[]
16,T3xT3xT3xT3xT3,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.72,0.944,0.996,0.948,[],[]
17,T3xT3xT3xT3xT3,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.636,0.94,0.996,0.9466666666666667,[],[]
18,T5xT5xT5xT5xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.3426666666666667,0.7333333333333333,1.0,0.8386666666666667,[],[]
19,T5xT5xT5xT5xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.42533333333333334,0.0,0.0,0.0,[],[]
20,T5xT5xT5xT5xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9213333333333333,0.9586666666666667,1.0,0.9586666666666667,[],[]
21,T5xT5xT5xT5xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.748,0.9093333333333333,1.0,0.9266666666666666,[],[]
22,T5xT5xT5xT5xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.8853333333333333,0.932,1.0,0.9413333333333334,[],[]
23,T5xT5xT5xT5xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.8493333333333334,0.9213333333333333,1.0,0.924,[],[]
24,T5xT5xT5xT5xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.576,0.7986666666666666,1.0,0.872,[],[]
25,T5xT5xT5xT5xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.8426666666666667,0.8746666666666667,1.0,0.724,[],[]
26,T5xT5xT5xT5xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.8853333333333333,0.952,1.0,0.96,[],[]
27,T10xT10xT10xT10xT10,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.7093333333333334,0.8133333333333334,0.8586666666666667,0.8826666666666667,[],[]
28,T10xT10xT10xT10xT10,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.0,0.0,0.0,0.0,[],[]
29,T10xT10xT10xT10xT10,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.5746666666666667,0.012,0.0,0.0,[],[]
30,T10xT10xT10xT10xT10,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.9226666666666666,0.9506666666666667,0.9213333333333333,0.9573333333333334,[],[]
31,T10xT10xT10xT10xT10,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.788,0.5453333333333333,0.0,0.4826666666666667,[],[]
32,T10xT10xT10xT10xT10,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9,0.88,0.42133333333333334,0.84,[],[]
33,T10xT10xT10xT10xT10,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.824,0.88,0.0,0.912,[],[]
34,T10xT10xT10xT10xT10,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.017333333333333333,0.0,0.0,0.0,[],[]
35,T10xT10xT10xT10xT10,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.768,0.568,0.5933333333333334,0.38533333333333336,[],[]
36,N01xT5xT5xT4xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.48533333333333334,0.8533333333333334,1.0,0.8986666666666666,[],[]
37,N01xT5xT5xT4xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.084,0.0,0.0,0.0,[],[]
38,N01xT5xT5xT4xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.908,0.948,1.0,0.928,[],[]
39,N01xT5xT5xT4xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.844,0.9453333333333334,1.0,0.9546666666666667,[],[]
40,N01xT5xT5xT4xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.916,0.9546666666666667,1.0,0.9573333333333334,[],[]
41,N01xT5xT5xT4xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.8826666666666667,0.9506666666666667,1.0,0.956,[],[]
42,N01xT5xT5xT4xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.6706666666666666,0.9026666666666666,1.0,0.932,[],[]
43,N01xT5xT5xT4xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.736,0.764,1.0,0.5586666666666666,[],[]
44,N01xT5xT5xT4xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.9026666666666666,0.948,1.0,0.948,[],[]
45,N01xN01xT5xT5xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.6826666666666666,0.8733333333333333,0.9946666666666667,0.9173333333333333,[],[]
46,N01xN01xT5xT5xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.0,0.0,0.0,0.0,[],[]
47,N01xN01xT5xT5xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.904,0.8386666666666667,0.0,0.6373333333333333,[],[]
48,N01xN01xT5xT5xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.8826666666666667,0.9493333333333334,0.9933333333333333,0.9613333333333334,[],[]
49,N01xN01xT5xT5xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.9333333333333333,0.936,0.0,0.9013333333333333,[],[]
50,N01xN01xT5xT5xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9346666666666666,0.952,0.992,0.9533333333333334,[],[]
51,N01xN01xT5xT5xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.8293333333333334,0.9186666666666666,0.98,0.9413333333333334,[],[]
52,N01xN01xT5xT5xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.30266666666666664,0.04533333333333334,0.928,0.010666666666666666,[],[]
53,N01xN01xT5xT5xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.8906666666666667,0.932,0.988,0.9226666666666666,[],[]
54,N01xN01xN01xN01xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.8613333333333333,0.9453333333333334,0.9986666666666667,0.956,[],[]
55,N01xN01xN01xN01xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.0,0.0,0.0,0.0,[],[]
56,N01xN01xN01xN01xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.05333333333333334,0.0,0.0,0.0,[],[]
57,N01xN01xN01xN01xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.8426666666666667,0.904,0.9986666666666667,0.8906666666666667,[],[]
58,N01xN01xN01xN01xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.4106666666666667,0.06533333333333333,0.0026666666666666666,0.0013333333333333333,[],[]
59,N01xN01xN01xN01xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.6826666666666666,0.62,0.012,0.5413333333333333,[],[]
60,N01xN01xN01xN01xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.8933333333333333,0.952,0.9986666666666667,0.9506666666666667,[],[]
61,N01xN01xN01xN01xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.0,0.0,0.010666666666666666,0.0,[],[]
62,N01xN01xN01xN01xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.3893333333333333,0.14,0.9893333333333333,0.08266666666666667,[],[]
63,LapxLapxLapxLapxLap,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.021333333333333333,0.21466666666666667,0.9466666666666667,0.43466666666666665,[],[]
64,LapxLapxLapxLapxLap,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.8466666666666667,0.0,0.0,0.0,[],[]
65,LapxLapxLapxLapxLap,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.7413333333333333,0.7693333333333333,0.0,0.7426666666666667,[],[]
66,LapxLapxLapxLapxLap,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.284,0.5826666666666667,0.98,0.704,[],[]
67,LapxLapxLapxLapxLap,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.656,0.7306666666666667,0.076,0.8013333333333333,[],[]
68,LapxLapxLapxLapxLap,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.43333333333333335,0.616,0.37733333333333335,0.7213333333333334,[],[]
69,LapxLapxLapxLapxLap,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.088,0.336,0.0,0.5226666666666666,[],[]
70,LapxLapxLapxLapxLap,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.9106666666666666,0.9493333333333334,0.956,0.9453333333333334,[],[]
71,LapxLapxLapxLapxLap,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.68,0.8306666666666667,0.9653333333333334,0.876,[],[]
72,N01xN01xLapxLapxLap,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.36,0.5866666666666667,0.984,0.7386666666666667,[],[]
73,N01xN01xLapxLapxLap,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.224,0.0,0.0,0.0,[],[]
74,N01xN01xLapxLapxLap,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9306666666666666,0.8546666666666667,0.0,0.7546666666666667,[],[]
75,N01xN01xLapxLapxLap,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.8133333333333334,0.8893333333333333,0.9866666666666667,0.928,[],[]
76,N01xN01xLapxLapxLap,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.928,0.8933333333333333,0.0,0.872,[],[]
77,N01xN01xLapxLapxLap,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.864,0.872,0.0,0.8866666666666667,[],[]
78,N01xN01xLapxLapxLap,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.604,0.716,0.0,0.828,[],[]
79,N01xN01xLapxLapxLap,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.7146666666666667,0.25466666666666665,0.20533333333333334,0.12533333333333332,[],[]
80,N01xN01xLapxLapxLap,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.932,0.948,0.992,0.9466666666666667,[],[]
