,true_distrib,alter_distrib,method,sign_level,wasserstein_p,wasserstein_order,mc_loops,n_signature,n_test,topo_min,topo_mean,topo_max,topo_quantile,ks,ks_d
33,T10xT10xT10xT10xT10,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.8733333333333333,0.912,0.0,0.94,[],[]
34,T10xT10xT10xT10xT10,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.432,0.0,0.0,0.0,[],[]
35,T10xT10xT10xT10xT10,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.9013333333333333,0.78,0.708,0.5266666666666666,[],[]
36,N01xT5xT5xT4xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.576,0.884,1.0,0.924,[],[]
37,N01xT5xT5xT4xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.5293333333333333,0.0,0.0,0.0,[],[]
38,N01xT5xT5xT4xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9066666666666666,0.9453333333333334,1.0,0.9333333333333333,[],[]
39,N01xT5xT5xT4xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.8133333333333334,0.944,1.0,0.952,[],[]
40,N01xT5xT5xT4xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.8893333333333333,0.9546666666666667,1.0,0.9546666666666667,[],[]
41,N01xT5xT5xT4xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.8493333333333334,0.9466666666666667,1.0,0.9546666666666667,[],[]
42,N01xT5xT5xT4xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.692,0.916,1.0,0.9453333333333334,[],[]
43,N01xT5xT5xT4xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.8026666666666666,0.84,1.0,0.5306666666666666,[],[]
44,N01xT5xT5xT4xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.8653333333333333,0.952,1.0,0.9546666666666667,[],[]
45,N01xN01xT5xT5xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.7573333333333333,0.9173333333333333,1.0,0.932,[],[]
46,N01xN01xT5xT5xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.18,0.0,0.0,0.0,[],[]
47,N01xN01xT5xT5xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.924,0.9266666666666666,1.0,0.7453333333333333,[],[]
48,N01xN01xT5xT5xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.8893333333333333,0.9506666666666667,1.0,0.956,[],[]
49,N01xN01xT5xT5xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.9253333333333333,0.9453333333333334,1.0,0.9093333333333333,[],[]
50,N01xN01xT5xT5xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9173333333333333,0.952,1.0,0.9506666666666667,[],[]
51,N01xN01xT5xT5xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.844,0.9373333333333334,1.0,0.94,[],[]
52,N01xN01xT5xT5xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.7173333333333334,0.31733333333333336,1.0,0.028,[],[]
53,N01xN01xT5xT5xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.9053333333333333,0.944,1.0,0.928,[],[]
54,N01xN01xN01xN01xT5,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.876,0.944,1.0,0.9586666666666667,[],[]
55,N01xN01xN01xN01xT5,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.004,0.0,0.0,0.0,[],[]
56,N01xN01xN01xN01xT5,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.5213333333333333,0.004,0.0,0.0,[],[]
57,N01xN01xN01xN01xT5,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.9066666666666666,0.9146666666666666,0.9973333333333333,0.86,[],[]
58,N01xN01xN01xN01xT5,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.8146666666666667,0.25733333333333336,0.0,0.04933333333333333,[],[]
59,N01xN01xN01xN01xT5,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.8826666666666667,0.5253333333333333,0.0,0.21466666666666667,[],[]
60,N01xN01xN01xN01xT5,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.9186666666666666,0.944,0.7853333333333333,0.9386666666666666,[],[]
61,N01xN01xN01xN01xT5,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.04666666666666667,0.0,0.0013333333333333333,0.0,[],[]
62,N01xN01xN01xN01xT5,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.6866666666666666,0.22933333333333333,0.12666666666666668,0.06266666666666666,[],[]
63,LapxLapxLapxLapxLap,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.20533333333333334,0.5506666666666666,0.9866666666666667,0.7426666666666667,[],[]
64,LapxLapxLapxLapxLap,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.9026666666666666,0.0,0.0,0.0,[],[]
65,LapxLapxLapxLapxLap,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.8533333333333334,0.8986666666666666,0.044,0.9066666666666666,[],[]
66,LapxLapxLapxLapxLap,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.54,0.7746666666666666,0.984,0.848,[],[]
67,LapxLapxLapxLapxLap,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.788,0.8466666666666667,0.0,0.8773333333333333,[],[]
68,LapxLapxLapxLapxLap,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.6693333333333333,0.8266666666666667,0.988,0.8706666666666667,[],[]
69,LapxLapxLapxLapxLap,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.408,0.6746666666666666,0.9733333333333334,0.7973333333333333,[],[]
70,LapxLapxLapxLapxLap,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.9173333333333333,0.948,0.013333333333333334,0.9493333333333334,[],[]
71,LapxLapxLapxLapxLap,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.7986666666666666,0.896,0.992,0.9213333333333333,[],[]
72,N01xN01xLapxLapxLap,N01xN01xN01xN01xN01,ecc,0.05,1,1,250,750,750,0.56,0.7613333333333333,0.9946666666666667,0.8466666666666667,[],[]
73,N01xN01xLapxLapxLap,T3xT3xT3xT3xT3,ecc,0.05,1,1,250,750,750,0.5533333333333333,0.0,0.0,0.0,[],[]
74,N01xN01xLapxLapxLap,T5xT5xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.9146666666666666,0.9226666666666666,0.0,0.8666666666666667,[],[]
75,N01xN01xLapxLapxLap,T10xT10xT10xT10xT10,ecc,0.05,1,1,250,750,750,0.8106666666666666,0.9253333333333333,0.9986666666666667,0.9466666666666667,[],[]
76,N01xN01xLapxLapxLap,N01xT5xT5xT4xT5,ecc,0.05,1,1,250,750,750,0.904,0.9213333333333333,0.0,0.9346666666666666,[],[]
77,N01xN01xLapxLapxLap,N01xN01xT5xT5xT5,ecc,0.05,1,1,250,750,750,0.8546666666666667,0.92,0.8106666666666666,0.912,[],[]
78,N01xN01xLapxLapxLap,N01xN01xN01xN01xT5,ecc,0.05,1,1,250,750,750,0.66,0.832,0.3453333333333333,0.8866666666666667,[],[]
79,N01xN01xLapxLapxLap,LapxLapxLapxLapxLap,ecc,0.05,1,1,250,750,750,0.8866666666666667,0.7133333333333334,0.8,0.4573333333333333,[],[]
80,N01xN01xLapxLapxLap,N01xN01xLapxLapxLap,ecc,0.05,1,1,250,750,750,0.9066666666666666,0.9533333333333334,0.0,0.952,[],[]
